ENSG00000092470,ENSG00000168906,1
ENSG00000051620,ENSG00000197956,0
ENSG00000051620,ENSG00000144645,0
ENSG00000168906,ENSG00000164733,1
ENSG00000164733,ENSG00000168906,1
ENSG00000051620,ENSG00000125755,0
ENSG00000051620,ENSG00000139826,0
ENSG00000168906,ENSG00000095713,1
ENSG00000095713,ENSG00000168906,1
ENSG00000051620,ENSG00000004848,0
ENSG00000051620,ENSG00000101654,0
ENSG00000168906,ENSG00000115657,1
ENSG00000115657,ENSG00000168906,1
ENSG00000051620,ENSG00000196172,0
ENSG00000051620,ENSG00000064961,0
ENSG00000168906,ENSG00000072310,1
ENSG00000072310,ENSG00000168906,1
ENSG00000051620,ENSG00000104763,0
ENSG00000051620,ENSG00000093183,0
ENSG00000168906,ENSG00000185561,1
ENSG00000185561,ENSG00000168906,1
ENSG00000051620,ENSG00000204947,0
ENSG00000051620,ENSG00000118263,0
ENSG00000168906,ENSG00000052795,1
ENSG00000052795,ENSG00000168906,1
ENSG00000051620,ENSG00000124615,0
ENSG00000051620,ENSG00000120162,0
ENSG00000168906,ENSG00000109861,1
ENSG00000109861,ENSG00000168906,1
ENSG00000051620,ENSG00000186532,0
ENSG00000051620,ENSG00000159899,0
ENSG00000168906,ENSG00000100439,1
ENSG00000100439,ENSG00000168906,1
ENSG00000008405,ENSG00000197956,0
ENSG00000008405,ENSG00000144645,0
ENSG00000168906,ENSG00000084207,1
ENSG00000084207,ENSG00000168906,1
ENSG00000008405,ENSG00000125755,0
ENSG00000008405,ENSG00000139826,0
ENSG00000134574,ENSG00000051620,1
ENSG00000051620,ENSG00000134574,1
ENSG00000008405,ENSG00000004848,0
ENSG00000008405,ENSG00000101654,0
ENSG00000134574,ENSG00000008405,1
ENSG00000008405,ENSG00000134574,1
ENSG00000008405,ENSG00000196172,0
ENSG00000008405,ENSG00000064961,0
ENSG00000134574,ENSG00000092470,1
ENSG00000092470,ENSG00000134574,1
ENSG00000008405,ENSG00000104763,0
ENSG00000008405,ENSG00000093183,0
ENSG00000134574,ENSG00000164733,1
ENSG00000164733,ENSG00000134574,1
ENSG00000008405,ENSG00000204947,0
ENSG00000008405,ENSG00000118263,0
ENSG00000134574,ENSG00000095713,1
ENSG00000095713,ENSG00000134574,1
ENSG00000008405,ENSG00000124615,0
ENSG00000008405,ENSG00000120162,0
ENSG00000134574,ENSG00000115657,1
ENSG00000115657,ENSG00000134574,1
ENSG00000008405,ENSG00000186532,0
ENSG00000008405,ENSG00000159899,0
ENSG00000134574,ENSG00000072310,1
ENSG00000072310,ENSG00000134574,1
ENSG00000092470,ENSG00000197956,0
ENSG00000092470,ENSG00000144645,0
ENSG00000134574,ENSG00000185561,1
ENSG00000185561,ENSG00000134574,1
ENSG00000092470,ENSG00000125755,0
ENSG00000092470,ENSG00000139826,0
ENSG00000134574,ENSG00000052795,1
ENSG00000052795,ENSG00000134574,1
ENSG00000092470,ENSG00000004848,0
ENSG00000092470,ENSG00000101654,0
ENSG00000134574,ENSG00000109861,1
ENSG00000109861,ENSG00000134574,1
ENSG00000092470,ENSG00000196172,0
ENSG00000092470,ENSG00000064961,0
ENSG00000134574,ENSG00000100439,1
ENSG00000100439,ENSG00000134574,1
ENSG00000092470,ENSG00000104763,0
ENSG00000092470,ENSG00000093183,0
ENSG00000134574,ENSG00000084207,1
ENSG00000084207,ENSG00000134574,1
ENSG00000092470,ENSG00000204947,0
ENSG00000092470,ENSG00000118263,0
ENSG00000051620,ENSG00000008405,1
ENSG00000008405,ENSG00000051620,1
ENSG00000092470,ENSG00000124615,0
ENSG00000092470,ENSG00000120162,0
ENSG00000051620,ENSG00000092470,1
ENSG00000092470,ENSG00000051620,1
ENSG00000092470,ENSG00000186532,0
ENSG00000092470,ENSG00000159899,0
ENSG00000051620,ENSG00000164733,1
ENSG00000164733,ENSG00000051620,1
ENSG00000164733,ENSG00000197956,0
ENSG00000164733,ENSG00000144645,0
ENSG00000051620,ENSG00000095713,1
ENSG00000095713,ENSG00000051620,1
ENSG00000164733,ENSG00000125755,0
ENSG00000164733,ENSG00000139826,0
ENSG00000051620,ENSG00000115657,1
ENSG00000115657,ENSG00000051620,1
ENSG00000164733,ENSG00000004848,0
ENSG00000164733,ENSG00000101654,0
ENSG00000051620,ENSG00000072310,1
ENSG00000072310,ENSG00000051620,1
ENSG00000164733,ENSG00000196172,0
ENSG00000164733,ENSG00000064961,0
ENSG00000051620,ENSG00000185561,1
ENSG00000185561,ENSG00000051620,1
ENSG00000164733,ENSG00000104763,0
ENSG00000164733,ENSG00000093183,0
ENSG00000051620,ENSG00000052795,1
ENSG00000052795,ENSG00000051620,1
ENSG00000164733,ENSG00000204947,0
ENSG00000164733,ENSG00000118263,0
ENSG00000051620,ENSG00000109861,1
ENSG00000109861,ENSG00000051620,1
ENSG00000164733,ENSG00000124615,0
ENSG00000164733,ENSG00000120162,0
ENSG00000051620,ENSG00000100439,1
ENSG00000100439,ENSG00000051620,1
ENSG00000164733,ENSG00000186532,0
ENSG00000164733,ENSG00000159899,0
ENSG00000051620,ENSG00000084207,1
ENSG00000084207,ENSG00000051620,1
ENSG00000095713,ENSG00000197956,0
ENSG00000095713,ENSG00000144645,0
ENSG00000008405,ENSG00000092470,1
ENSG00000092470,ENSG00000008405,1
ENSG00000095713,ENSG00000125755,0
ENSG00000095713,ENSG00000139826,0
ENSG00000008405,ENSG00000164733,1
ENSG00000164733,ENSG00000008405,1
ENSG00000095713,ENSG00000004848,0
ENSG00000095713,ENSG00000101654,0
ENSG00000008405,ENSG00000095713,1
ENSG00000095713,ENSG00000008405,1
ENSG00000095713,ENSG00000196172,0
ENSG00000095713,ENSG00000064961,0
ENSG00000008405,ENSG00000115657,1
ENSG00000115657,ENSG00000008405,1
ENSG00000095713,ENSG00000104763,0
ENSG00000095713,ENSG00000093183,0
ENSG00000008405,ENSG00000072310,1
ENSG00000072310,ENSG00000008405,1
ENSG00000095713,ENSG00000204947,0
ENSG00000095713,ENSG00000118263,0
ENSG00000008405,ENSG00000185561,1
ENSG00000185561,ENSG00000008405,1
ENSG00000095713,ENSG00000124615,0
ENSG00000095713,ENSG00000120162,0
ENSG00000008405,ENSG00000052795,1
ENSG00000052795,ENSG00000008405,1
ENSG00000095713,ENSG00000186532,0
ENSG00000095713,ENSG00000159899,0
ENSG00000008405,ENSG00000109861,1
ENSG00000109861,ENSG00000008405,1
ENSG00000115657,ENSG00000197956,0
ENSG00000115657,ENSG00000144645,0
ENSG00000008405,ENSG00000100439,1
ENSG00000100439,ENSG00000008405,1
ENSG00000115657,ENSG00000125755,0
ENSG00000115657,ENSG00000139826,0
ENSG00000008405,ENSG00000084207,1
ENSG00000084207,ENSG00000008405,1
ENSG00000115657,ENSG00000004848,0
ENSG00000115657,ENSG00000101654,0
ENSG00000092470,ENSG00000164733,1
ENSG00000164733,ENSG00000092470,1
ENSG00000115657,ENSG00000196172,0
ENSG00000115657,ENSG00000064961,0
ENSG00000092470,ENSG00000095713,1
ENSG00000095713,ENSG00000092470,1
ENSG00000115657,ENSG00000104763,0
ENSG00000115657,ENSG00000093183,0
ENSG00000092470,ENSG00000115657,1
ENSG00000115657,ENSG00000092470,1
ENSG00000115657,ENSG00000204947,0
ENSG00000115657,ENSG00000118263,0
ENSG00000092470,ENSG00000072310,1
ENSG00000072310,ENSG00000092470,1
ENSG00000115657,ENSG00000124615,0
ENSG00000115657,ENSG00000120162,0
ENSG00000092470,ENSG00000185561,1
ENSG00000185561,ENSG00000092470,1
ENSG00000115657,ENSG00000186532,0
ENSG00000115657,ENSG00000159899,0
ENSG00000092470,ENSG00000052795,1
ENSG00000052795,ENSG00000092470,1
ENSG00000072310,ENSG00000197956,0
ENSG00000072310,ENSG00000144645,0
ENSG00000092470,ENSG00000109861,1
ENSG00000109861,ENSG00000092470,1
ENSG00000072310,ENSG00000125755,0
ENSG00000072310,ENSG00000139826,0
ENSG00000092470,ENSG00000100439,1
ENSG00000100439,ENSG00000092470,1
ENSG00000072310,ENSG00000004848,0
ENSG00000072310,ENSG00000101654,0
ENSG00000092470,ENSG00000084207,1
ENSG00000084207,ENSG00000092470,1
ENSG00000072310,ENSG00000196172,0
ENSG00000072310,ENSG00000064961,0
ENSG00000164733,ENSG00000095713,1
ENSG00000095713,ENSG00000164733,1
ENSG00000072310,ENSG00000104763,0
ENSG00000072310,ENSG00000093183,0
ENSG00000164733,ENSG00000115657,1
ENSG00000115657,ENSG00000164733,1
ENSG00000072310,ENSG00000204947,0
ENSG00000072310,ENSG00000118263,0
ENSG00000164733,ENSG00000072310,1
ENSG00000072310,ENSG00000164733,1
ENSG00000072310,ENSG00000124615,0
ENSG00000072310,ENSG00000120162,0
ENSG00000164733,ENSG00000185561,1
ENSG00000185561,ENSG00000164733,1
ENSG00000072310,ENSG00000186532,0
ENSG00000072310,ENSG00000159899,0
ENSG00000164733,ENSG00000052795,1
ENSG00000052795,ENSG00000164733,1
ENSG00000185561,ENSG00000197956,0
ENSG00000185561,ENSG00000144645,0
ENSG00000164733,ENSG00000109861,1
ENSG00000109861,ENSG00000164733,1
ENSG00000185561,ENSG00000125755,0
ENSG00000185561,ENSG00000139826,0
ENSG00000164733,ENSG00000100439,1
ENSG00000100439,ENSG00000164733,1
ENSG00000185561,ENSG00000004848,0
ENSG00000185561,ENSG00000101654,0
ENSG00000164733,ENSG00000084207,1
ENSG00000084207,ENSG00000164733,1
ENSG00000185561,ENSG00000196172,0
ENSG00000185561,ENSG00000064961,0
ENSG00000095713,ENSG00000115657,1
ENSG00000115657,ENSG00000095713,1
ENSG00000185561,ENSG00000104763,0
ENSG00000185561,ENSG00000093183,0
ENSG00000095713,ENSG00000072310,1
ENSG00000072310,ENSG00000095713,1
ENSG00000185561,ENSG00000204947,0
ENSG00000185561,ENSG00000118263,0
ENSG00000095713,ENSG00000185561,1
ENSG00000185561,ENSG00000095713,1
ENSG00000185561,ENSG00000124615,0
ENSG00000185561,ENSG00000120162,0
ENSG00000095713,ENSG00000052795,1
ENSG00000052795,ENSG00000095713,1
ENSG00000185561,ENSG00000186532,0
ENSG00000185561,ENSG00000159899,0
ENSG00000095713,ENSG00000109861,1
ENSG00000109861,ENSG00000095713,1
ENSG00000052795,ENSG00000197956,0
ENSG00000052795,ENSG00000144645,0
ENSG00000095713,ENSG00000100439,1
ENSG00000100439,ENSG00000095713,1
ENSG00000052795,ENSG00000125755,0
ENSG00000052795,ENSG00000139826,0
ENSG00000095713,ENSG00000084207,1
ENSG00000084207,ENSG00000095713,1
ENSG00000052795,ENSG00000004848,0
ENSG00000052795,ENSG00000101654,0
ENSG00000115657,ENSG00000072310,1
ENSG00000072310,ENSG00000115657,1
ENSG00000052795,ENSG00000196172,0
ENSG00000052795,ENSG00000064961,0
ENSG00000115657,ENSG00000185561,1
ENSG00000185561,ENSG00000115657,1
ENSG00000052795,ENSG00000104763,0
ENSG00000052795,ENSG00000093183,0
ENSG00000115657,ENSG00000052795,1
ENSG00000052795,ENSG00000115657,1
ENSG00000052795,ENSG00000204947,0
ENSG00000052795,ENSG00000118263,0
ENSG00000115657,ENSG00000109861,1
ENSG00000109861,ENSG00000115657,1
ENSG00000052795,ENSG00000124615,0
ENSG00000052795,ENSG00000120162,0
ENSG00000115657,ENSG00000100439,1
ENSG00000100439,ENSG00000115657,1
ENSG00000052795,ENSG00000186532,0
ENSG00000052795,ENSG00000159899,0
ENSG00000115657,ENSG00000084207,1
ENSG00000084207,ENSG00000115657,1
ENSG00000109861,ENSG00000197956,0
ENSG00000109861,ENSG00000144645,0
ENSG00000072310,ENSG00000185561,1
ENSG00000185561,ENSG00000072310,1
ENSG00000109861,ENSG00000125755,0
ENSG00000109861,ENSG00000139826,0
ENSG00000072310,ENSG00000052795,1
ENSG00000052795,ENSG00000072310,1
ENSG00000109861,ENSG00000004848,0
ENSG00000109861,ENSG00000101654,0
ENSG00000072310,ENSG00000109861,1
ENSG00000109861,ENSG00000072310,1
ENSG00000109861,ENSG00000196172,0
ENSG00000109861,ENSG00000064961,0
ENSG00000072310,ENSG00000100439,1
ENSG00000100439,ENSG00000072310,1
ENSG00000109861,ENSG00000104763,0
ENSG00000109861,ENSG00000093183,0
ENSG00000072310,ENSG00000084207,1
ENSG00000084207,ENSG00000072310,1
ENSG00000109861,ENSG00000204947,0
ENSG00000109861,ENSG00000118263,0
ENSG00000185561,ENSG00000052795,1
ENSG00000052795,ENSG00000185561,1
ENSG00000109861,ENSG00000124615,0
ENSG00000109861,ENSG00000120162,0
ENSG00000185561,ENSG00000109861,1
ENSG00000109861,ENSG00000185561,1
ENSG00000109861,ENSG00000186532,0
ENSG00000109861,ENSG00000159899,0
ENSG00000185561,ENSG00000100439,1
ENSG00000100439,ENSG00000185561,1
ENSG00000100439,ENSG00000197956,0
ENSG00000100439,ENSG00000144645,0
ENSG00000185561,ENSG00000084207,1
ENSG00000084207,ENSG00000185561,1
ENSG00000100439,ENSG00000125755,0
ENSG00000100439,ENSG00000139826,0
ENSG00000052795,ENSG00000109861,1
ENSG00000109861,ENSG00000052795,1
ENSG00000100439,ENSG00000004848,0
ENSG00000100439,ENSG00000101654,0
ENSG00000052795,ENSG00000100439,1
ENSG00000100439,ENSG00000052795,1
ENSG00000100439,ENSG00000196172,0
ENSG00000100439,ENSG00000064961,0
ENSG00000052795,ENSG00000084207,1
ENSG00000084207,ENSG00000052795,1
ENSG00000100439,ENSG00000104763,0
ENSG00000100439,ENSG00000093183,0
ENSG00000109861,ENSG00000100439,1
ENSG00000100439,ENSG00000109861,1
ENSG00000100439,ENSG00000204947,0
ENSG00000100439,ENSG00000118263,0
ENSG00000109861,ENSG00000084207,1
ENSG00000084207,ENSG00000109861,1
ENSG00000100439,ENSG00000124615,0
ENSG00000100439,ENSG00000120162,0
ENSG00000100439,ENSG00000084207,1
ENSG00000084207,ENSG00000100439,1
ENSG00000100439,ENSG00000186532,0
ENSG00000100439,ENSG00000159899,0
ENSG00000159228,ENSG00000115657,1
ENSG00000167074,ENSG00000197956,0
ENSG00000115657,ENSG00000159228,1
ENSG00000167074,ENSG00000144645,0
ENSG00000159228,ENSG00000072310,1
ENSG00000167074,ENSG00000125755,0
ENSG00000072310,ENSG00000159228,1
ENSG00000167074,ENSG00000139826,0
ENSG00000159228,ENSG00000185561,1
ENSG00000167074,ENSG00000004848,0
ENSG00000185561,ENSG00000159228,1
ENSG00000167074,ENSG00000101654,0
ENSG00000159228,ENSG00000052795,1
ENSG00000167074,ENSG00000196172,0
ENSG00000052795,ENSG00000159228,1
ENSG00000167074,ENSG00000064961,0
ENSG00000159228,ENSG00000109861,1
ENSG00000167074,ENSG00000104763,0
ENSG00000109861,ENSG00000159228,1
ENSG00000167074,ENSG00000093183,0
ENSG00000159228,ENSG00000100439,1
ENSG00000167074,ENSG00000204947,0
ENSG00000100439,ENSG00000159228,1
ENSG00000167074,ENSG00000118263,0
ENSG00000159228,ENSG00000084207,1
ENSG00000167074,ENSG00000124615,0
ENSG00000084207,ENSG00000159228,1
ENSG00000167074,ENSG00000120162,0
ENSG00000167074,ENSG00000168906,1
ENSG00000167074,ENSG00000186532,0
ENSG00000168906,ENSG00000167074,1
ENSG00000167074,ENSG00000159899,0
ENSG00000072310,ENSG00000100601,1
ENSG00000072310,ENSG00000140398,1
ENSG00000008405,ENSG00000171357,0
ENSG00000159228,ENSG00000140398,1
ENSG00000164733,ENSG00000140398,1
ENSG00000167074,ENSG00000149636,0
ENSG00000168906,ENSG00000140398,1
ENSG00000052795,ENSG00000168936,0
ENSG00000092470,ENSG00000149636,0
ENSG00000167074,ENSG00000168936,0
ENSG00000092470,ENSG00000104808,1
ENSG00000072310,ENSG00000145860,1
ENSG00000168906,ENSG00000171634,0
ENSG00000109861,ENSG00000134318,0
ENSG00000185561,ENSG00000171357,0
ENSG00000100439,ENSG00000171357,0
ENSG00000008405,ENSG00000145860,1
ENSG00000134574,ENSG00000149636,0
ENSG00000115657,ENSG00000140398,1
ENSG00000051620,ENSG00000102796,1
ENSG00000072310,ENSG00000171634,0
ENSG00000167074,ENSG00000145860,1
ENSG00000115657,ENSG00000145860,1
ENSG00000008405,ENSG00000168936,0
ENSG00000100439,ENSG00000149636,0
ENSG00000084207,ENSG00000104808,1
ENSG00000168906,ENSG00000134318,0
ENSG00000084207,ENSG00000168936,0
ENSG00000185561,ENSG00000140398,1
ENSG00000109861,ENSG00000140398,1
ENSG00000084207,ENSG00000102796,1
ENSG00000100439,ENSG00000104808,1
ENSG00000095713,ENSG00000140398,1
ENSG00000072310,ENSG00000134318,0
ENSG00000084207,ENSG00000145860,1
ENSG00000100439,ENSG00000134318,0
ENSG00000084207,ENSG00000100601,1
ENSG00000100439,ENSG00000145860,1
ENSG00000159228,ENSG00000171357,0
ENSG00000051620,ENSG00000134318,0
ENSG00000167074,ENSG00000104808,1
ENSG00000134574,ENSG00000140398,1
ENSG00000072310,ENSG00000102796,1
ENSG00000159228,ENSG00000104808,1
ENSG00000167074,ENSG00000171357,0
ENSG00000109861,ENSG00000168936,0
ENSG00000051620,ENSG00000149636,0
ENSG00000084207,ENSG00000134318,0
ENSG00000072310,ENSG00000171357,0
ENSG00000164733,ENSG00000134318,0
ENSG00000167074,ENSG00000134318,0
ENSG00000092470,ENSG00000168936,0
ENSG00000164733,ENSG00000104808,1
ENSG00000134574,ENSG00000134318,0
ENSG00000164733,ENSG00000168936,0
ENSG00000185561,ENSG00000100601,1
ENSG00000185561,ENSG00000102796,1
ENSG00000084207,ENSG00000171634,0
ENSG00000092470,ENSG00000171357,0
ENSG00000167074,ENSG00000140398,1
ENSG00000134574,ENSG00000100601,1
ENSG00000109861,ENSG00000102796,1
ENSG00000092470,ENSG00000140398,1
ENSG00000084207,ENSG00000140398,1
ENSG00000109861,ENSG00000171357,0
ENSG00000008405,ENSG00000149636,0
ENSG00000134574,ENSG00000171357,0
ENSG00000134574,ENSG00000145860,1
ENSG00000051620,ENSG00000171634,0
ENSG00000052795,ENSG00000134318,0
ENSG00000100439,ENSG00000102796,1
ENSG00000052795,ENSG00000149636,0
ENSG00000095713,ENSG00000104808,1
ENSG00000159228,ENSG00000145860,1
ENSG00000052795,ENSG00000171634,0
ENSG00000164733,ENSG00000145860,1
ENSG00000095713,ENSG00000100601,1
ENSG00000164733,ENSG00000171634,0
ENSG00000164733,ENSG00000149636,0
ENSG00000100439,ENSG00000100601,1
ENSG00000168906,ENSG00000145860,1
ENSG00000084207,ENSG00000171357,0
ENSG00000115657,ENSG00000104808,1
ENSG00000168906,ENSG00000104808,1
ENSG00000095713,ENSG00000171357,0
ENSG00000008405,ENSG00000134318,0
ENSG00000115657,ENSG00000171634,0
ENSG00000052795,ENSG00000102796,1
ENSG00000072310,ENSG00000149636,0
ENSG00000008405,ENSG00000104808,1
ENSG00000168906,ENSG00000168936,0
ENSG00000185561,ENSG00000168936,0
ENSG00000185561,ENSG00000104808,1
ENSG00000051620,ENSG00000145860,1
ENSG00000051620,ENSG00000100601,1
ENSG00000008405,ENSG00000171634,0
ENSG00000164733,ENSG00000102796,1
ENSG00000095713,ENSG00000145860,1
ENSG00000168906,ENSG00000102796,1
ENSG00000109861,ENSG00000145860,1
ENSG00000109861,ENSG00000100601,1
ENSG00000109861,ENSG00000149636,0
ENSG00000115657,ENSG00000100601,1
ENSG00000072310,ENSG00000168936,0
ENSG00000167074,ENSG00000100601,1
ENSG00000159228,ENSG00000149636,0
ENSG00000092470,ENSG00000145860,1
ENSG00000109861,ENSG00000171634,0
ENSG00000115657,ENSG00000102796,1
ENSG00000167074,ENSG00000171634,0
ENSG00000185561,ENSG00000134318,0
ENSG00000185561,ENSG00000145860,1
ENSG00000134574,ENSG00000104808,1
ENSG00000051620,ENSG00000171357,0
ENSG00000092470,ENSG00000134318,0
ENSG00000051620,ENSG00000168936,0
ENSG00000168906,ENSG00000171357,0
ENSG00000168906,ENSG00000149636,0
ENSG00000115657,ENSG00000134318,0
ENSG00000159228,ENSG00000171634,0
ENSG00000167074,ENSG00000102796,1
ENSG00000052795,ENSG00000104808,1
ENSG00000109861,ENSG00000104808,1
ENSG00000095713,ENSG00000168936,0
ENSG00000115657,ENSG00000168936,0
ENSG00000095713,ENSG00000134318,0
ENSG00000100439,ENSG00000168936,0
ENSG00000095713,ENSG00000171634,0
ENSG00000168906,ENSG00000100601,1
ENSG00000008405,ENSG00000102796,1
ENSG00000095713,ENSG00000149636,0
ENSG00000052795,ENSG00000100601,1
ENSG00000185561,ENSG00000149636,0
ENSG00000100439,ENSG00000171634,0
ENSG00000051620,ENSG00000104808,1
ENSG00000185561,ENSG00000171634,0
ENSG00000115657,ENSG00000171357,0
ENSG00000092470,ENSG00000100601,1
ENSG00000159228,ENSG00000100601,1
ENSG00000134574,ENSG00000102796,1
ENSG00000051620,ENSG00000140398,1
ENSG00000008405,ENSG00000140398,1
ENSG00000134574,ENSG00000171634,0
ENSG00000095713,ENSG00000102796,1
ENSG00000072310,ENSG00000104808,1
ENSG00000052795,ENSG00000140398,1
ENSG00000159228,ENSG00000168936,0
ENSG00000134574,ENSG00000168936,0
ENSG00000159228,ENSG00000134318,0
ENSG00000052795,ENSG00000171357,0
ENSG00000115657,ENSG00000149636,0
ENSG00000159228,ENSG00000102796,1
ENSG00000052795,ENSG00000145860,1
ENSG00000164733,ENSG00000171357,0
ENSG00000164733,ENSG00000100601,1
ENSG00000008405,ENSG00000100601,1
ENSG00000092470,ENSG00000102796,1
ENSG00000084207,ENSG00000149636,0
ENSG00000092470,ENSG00000171634,0
ENSG00000100439,ENSG00000140398,1
