12631,26413,1
26413,12631,1
12709,252864,0
12709,16641,0
12631,11758,1
11758,12631,1
12709,16985,0
12709,238257,0
12631,19211,1
19211,12631,1
12709,67310,0
12709,258622,0
12631,18751,1
18751,12631,1
12709,113855,0
13063,12417,0
12631,11652,1
11652,12631,1
13063,68118,0
13063,258232,0
12631,68585,1
68585,12631,1
13063,24067,0
13063,246735,0
12631,212541,1
212541,12631,1
13063,28193,0
13063,245944,0
12631,56045,1
56045,12631,1
13063,100042150,0
13063,237353,0
12631,64384,1
64384,12631,1
13063,258914,0
13063,18985,0
12631,20741,1
20741,12631,1
13063,16924,0
13063,14170,0
12631,50493,1
50493,12631,1
13063,117229,0
13063,387344,0
12631,193034,1
193034,12631,1
13063,52551,0
13063,70349,0
12631,22334,1
22334,12631,1
13063,11652,0
13063,252864,0
12709,13063,1
13063,12709,1
13063,16641,0
13063,16985,0
12709,13717,1
13717,12709,1
13063,238257,0
13063,67310,0
12709,13806,1
13806,12709,1
13063,258622,0
13063,113855,0
12709,238024,1
238024,12709,1
13717,12417,0
13717,68118,0
12709,11674,1
11674,12709,1
13717,258232,0
13717,24067,0
12709,14381,1
14381,12709,1
13717,246735,0
13717,28193,0
12709,14433,1
14433,12709,1
13717,245944,0
13717,100042150,0
12709,15369,1
15369,12709,1
13717,237353,0
13717,258914,0
12709,17386,1
17386,12709,1
13717,18985,0
13717,16924,0
12709,26413,1
26413,12709,1
13717,14170,0
13717,117229,0
12709,11758,1
11758,12709,1
13717,387344,0
13717,52551,0
12709,19211,1
19211,12709,1
13717,70349,0
13717,11652,0
12709,18751,1
18751,12709,1
13717,252864,0
13717,16641,0
12709,11652,1
11652,12709,1
13717,16985,0
13717,238257,0
12709,68585,1
68585,12709,1
13717,67310,0
13717,258622,0
12709,212541,1
212541,12709,1
13717,113855,0
13806,12417,0
12709,56045,1
56045,12709,1
13806,68118,0
13806,258232,0
12709,64384,1
64384,12709,1
13806,24067,0
13806,246735,0
12709,20741,1
20741,12709,1
13806,28193,0
13806,245944,0
12709,50493,1
50493,12709,1
13806,100042150,0
13806,237353,0
12709,193034,1
193034,12709,1
13806,258914,0
13806,18985,0
12709,22334,1
22334,12709,1
13806,16924,0
13806,14170,0
13063,13717,1
13717,13063,1
13806,117229,0
13806,387344,0
13063,13806,1
13806,13063,1
13806,52551,0
13806,70349,0
13063,238024,1
238024,13063,1
13806,11652,0
13806,252864,0
13063,11674,1
11674,13063,1
13806,16641,0
13806,16985,0
13063,14381,1
14381,13063,1
13806,238257,0
13806,67310,0
13063,14433,1
14433,13063,1
13806,258622,0
13806,113855,0
13063,15369,1
15369,13063,1
238024,12417,0
238024,68118,0
13063,17386,1
17386,13063,1
238024,258232,0
238024,24067,0
13063,26413,1
26413,13063,1
238024,246735,0
238024,28193,0
13063,11758,1
11758,13063,1
238024,245944,0
238024,100042150,0
13063,19211,1
19211,13063,1
238024,237353,0
238024,258914,0
13063,18751,1
18751,13063,1
238024,18985,0
238024,16924,0
13063,11652,1
11652,13063,1
238024,14170,0
238024,117229,0
13063,68585,1
68585,13063,1
238024,387344,0
238024,52551,0
13063,212541,1
212541,13063,1
238024,70349,0
238024,11652,0
13063,56045,1
56045,13063,1
238024,252864,0
238024,16641,0
13063,64384,1
64384,13063,1
238024,16985,0
238024,238257,0
13063,20741,1
20741,13063,1
238024,67310,0
238024,258622,0
13063,50493,1
50493,13063,1
238024,113855,0
11674,12417,0
13063,193034,1
193034,13063,1
11674,68118,0
11674,258232,0
13063,22334,1
22334,13063,1
11674,24067,0
11674,246735,0
13717,13806,1
13806,13717,1
11674,28193,0
11674,245944,0
13717,238024,1
238024,13717,1
11674,100042150,0
11674,237353,0
13717,11674,1
11674,13717,1
11674,258914,0
11674,18985,0
13717,14381,1
14381,13717,1
11674,16924,0
11674,14170,0
13717,14433,1
14433,13717,1
11674,117229,0
11674,387344,0
13717,15369,1
15369,13717,1
11674,52551,0
11674,70349,0
13717,17386,1
17386,13717,1
11674,11652,0
11674,252864,0
13717,26413,1
26413,13717,1
11674,16641,0
11674,16985,0
13717,11758,1
11758,13717,1
11674,238257,0
11674,67310,0
13717,19211,1
19211,13717,1
11674,258622,0
11674,113855,0
13717,18751,1
18751,13717,1
14381,12417,0
14381,68118,0
13717,11652,1
11652,13717,1
14381,258232,0
14381,24067,0
13717,68585,1
68585,13717,1
14381,246735,0
14381,28193,0
13717,212541,1
212541,13717,1
14381,245944,0
14381,100042150,0
13717,56045,1
56045,13717,1
14381,237353,0
14381,258914,0
13717,64384,1
64384,13717,1
14381,18985,0
14381,16924,0
13717,20741,1
20741,13717,1
14381,14170,0
14381,117229,0
13717,50493,1
50493,13717,1
14381,387344,0
14381,52551,0
13717,193034,1
193034,13717,1
14381,70349,0
14381,11652,0
13717,22334,1
22334,13717,1
14381,252864,0
14381,16641,0
13806,238024,1
238024,13806,1
14381,16985,0
14381,238257,0
13806,11674,1
11674,13806,1
14381,67310,0
14381,258622,0
13806,14381,1
14381,13806,1
14381,113855,0
14433,12417,0
13806,14433,1
14433,13806,1
14433,68118,0
14433,258232,0
13806,15369,1
15369,13806,1
14433,24067,0
14433,246735,0
13806,17386,1
17386,13806,1
14433,28193,0
14433,245944,0
13806,26413,1
26413,13806,1
14433,100042150,0
14433,237353,0
13806,11758,1
11758,13806,1
14433,258914,0
14433,18985,0
13806,19211,1
19211,13806,1
14433,16924,0
14433,14170,0
13806,18751,1
18751,13806,1
14433,117229,0
14433,387344,0
13806,11652,1
11652,13806,1
14433,52551,0
14433,70349,0
13806,68585,1
68585,13806,1
14433,11652,0
14433,252864,0
13806,212541,1
212541,13806,1
14433,16641,0
14433,16985,0
13806,56045,1
56045,13806,1
14433,238257,0
14433,67310,0
13806,64384,1
64384,13806,1
14433,258622,0
14433,113855,0
13806,20741,1
20741,13806,1
15369,12417,0
15369,68118,0
13806,50493,1
50493,13806,1
15369,258232,0
15369,24067,0
13806,193034,1
193034,13806,1
15369,246735,0
15369,28193,0
13806,22334,1
22334,13806,1
15369,245944,0
15369,100042150,0
238024,11674,1
11674,238024,1
15369,237353,0
15369,258914,0
238024,14381,1
14381,238024,1
15369,18985,0
15369,16924,0
238024,14433,1
14433,238024,1
15369,14170,0
15369,117229,0
238024,15369,1
15369,238024,1
15369,387344,0
15369,52551,0
238024,17386,1
17386,238024,1
15369,70349,0
15369,11652,0
238024,26413,1
26413,238024,1
15369,252864,0
15369,16641,0
238024,11758,1
11758,238024,1
15369,16985,0
15369,238257,0
238024,19211,1
19211,238024,1
15369,67310,0
15369,258622,0
238024,18751,1
18751,238024,1
15369,113855,0
17386,12417,0
238024,11652,1
11652,238024,1
17386,68118,0
17386,258232,0
238024,68585,1
68585,238024,1
17386,24067,0
17386,246735,0
238024,212541,1
212541,238024,1
17386,28193,0
17386,245944,0
238024,56045,1
56045,238024,1
17386,100042150,0
17386,237353,0
238024,64384,1
64384,238024,1
17386,258914,0
17386,18985,0
238024,20741,1
20741,238024,1
17386,16924,0
17386,14170,0
238024,50493,1
50493,238024,1
17386,117229,0
17386,387344,0
238024,193034,1
193034,238024,1
17386,52551,0
17386,70349,0
238024,22334,1
22334,238024,1
17386,11652,0
17386,252864,0
11674,14381,1
14381,11674,1
17386,16641,0
17386,16985,0
11674,14433,1
14433,11674,1
17386,238257,0
17386,67310,0
11674,15369,1
15369,11674,1
17386,258622,0
17386,113855,0
11674,17386,1
17386,11674,1
26413,12417,0
26413,68118,0
11674,26413,1
26413,11674,1
26413,258232,0
26413,24067,0
11674,11758,1
11758,11674,1
26413,246735,0
26413,28193,0
11674,19211,1
19211,11674,1
26413,245944,0
26413,100042150,0
11674,18751,1
18751,11674,1
26413,237353,0
26413,258914,0
11674,11652,1
11652,11674,1
26413,18985,0
26413,16924,0
11674,68585,1
68585,11674,1
26413,14170,0
26413,117229,0
11674,212541,1
212541,11674,1
26413,387344,0
26413,52551,0
11674,56045,1
56045,11674,1
26413,70349,0
26413,11652,0
11674,64384,1
64384,11674,1
26413,252864,0
26413,16641,0
11674,20741,1
20741,11674,1
26413,16985,0
26413,238257,0
11674,50493,1
50493,11674,1
26413,67310,0
26413,258622,0
11674,193034,1
193034,11674,1
26413,113855,0
11758,12417,0
11674,22334,1
22334,11674,1
11758,68118,0
11758,258232,0
14381,14433,1
14433,14381,1
11758,24067,0
11758,246735,0
14381,15369,1
15369,14381,1
11758,28193,0
11758,245944,0
14381,17386,1
17386,14381,1
11758,100042150,0
11758,237353,0
14381,26413,1
26413,14381,1
11758,258914,0
11758,18985,0
14381,11758,1
11758,14381,1
11758,16924,0
11758,14170,0
14381,19211,1
19211,14381,1
11758,117229,0
11758,387344,0
14381,18751,1
18751,14381,1
11758,52551,0
11758,70349,0
14381,11652,1
11652,14381,1
11758,11652,0
11758,252864,0
14381,68585,1
68585,14381,1
11758,16641,0
11758,16985,0
14381,212541,1
212541,14381,1
11758,238257,0
11758,67310,0
14381,56045,1
56045,14381,1
11758,258622,0
11758,113855,0
14381,64384,1
64384,14381,1
19211,12417,0
19211,68118,0
14381,20741,1
20741,14381,1
19211,258232,0
19211,24067,0
14381,50493,1
50493,14381,1
19211,246735,0
19211,28193,0
14381,193034,1
193034,14381,1
19211,245944,0
19211,100042150,0
14381,22334,1
22334,14381,1
19211,237353,0
19211,258914,0
14433,15369,1
15369,14433,1
19211,18985,0
19211,16924,0
14433,17386,1
17386,14433,1
19211,14170,0
19211,117229,0
14433,26413,1
26413,14433,1
19211,387344,0
19211,52551,0
14433,11758,1
11758,14433,1
19211,70349,0
19211,11652,0
14433,19211,1
19211,14433,1
19211,252864,0
19211,16641,0
14433,18751,1
18751,14433,1
19211,16985,0
19211,238257,0
14433,11652,1
11652,14433,1
19211,67310,0
19211,258622,0
14433,68585,1
68585,14433,1
19211,113855,0
18751,12417,0
14433,212541,1
212541,14433,1
18751,68118,0
18751,258232,0
14433,56045,1
56045,14433,1
18751,24067,0
18751,246735,0
14433,64384,1
64384,14433,1
18751,28193,0
18751,245944,0
14433,20741,1
20741,14433,1
18751,100042150,0
18751,237353,0
14433,50493,1
50493,14433,1
18751,258914,0
18751,18985,0
14433,193034,1
193034,14433,1
18751,16924,0
18751,14170,0
14433,22334,1
22334,14433,1
18751,117229,0
18751,387344,0
15369,17386,1
17386,15369,1
18751,52551,0
18751,70349,0
15369,26413,1
26413,15369,1
18751,11652,0
18751,252864,0
15369,11758,1
11758,15369,1
18751,16641,0
18751,16985,0
15369,19211,1
19211,15369,1
18751,238257,0
18751,67310,0
15369,18751,1
18751,15369,1
18751,258622,0
18751,113855,0
15369,11652,1
11652,15369,1
11652,12417,0
11652,68118,0
15369,68585,1
68585,15369,1
11652,258232,0
11652,24067,0
15369,212541,1
212541,15369,1
11652,246735,0
11652,28193,0
15369,56045,1
56045,15369,1
11652,245944,0
11652,100042150,0
15369,64384,1
64384,15369,1
11652,237353,0
11652,258914,0
15369,20741,1
20741,15369,1
11652,18985,0
11652,16924,0
15369,50493,1
50493,15369,1
11652,14170,0
11652,117229,0
15369,193034,1
193034,15369,1
11652,387344,0
11652,52551,0
15369,22334,1
22334,15369,1
11652,70349,0
11652,11652,0
17386,26413,1
26413,17386,1
11652,252864,0
11652,16641,0
17386,11758,1
11758,17386,1
11652,16985,0
11652,238257,0
17386,19211,1
19211,17386,1
11652,67310,0
11652,258622,0
17386,18751,1
18751,17386,1
11652,113855,0
68585,12417,0
17386,11652,1
11652,17386,1
68585,68118,0
68585,258232,0
17386,68585,1
68585,17386,1
68585,24067,0
68585,246735,0
17386,212541,1
212541,17386,1
68585,28193,0
68585,245944,0
17386,56045,1
56045,17386,1
68585,100042150,0
68585,237353,0
17386,64384,1
64384,17386,1
68585,258914,0
68585,18985,0
17386,20741,1
20741,17386,1
68585,16924,0
68585,14170,0
17386,50493,1
50493,17386,1
68585,117229,0
68585,387344,0
17386,193034,1
193034,17386,1
68585,52551,0
68585,70349,0
17386,22334,1
22334,17386,1
68585,11652,0
68585,252864,0
26413,11758,1
11758,26413,1
68585,16641,0
68585,16985,0
26413,19211,1
19211,26413,1
68585,238257,0
68585,67310,0
26413,18751,1
18751,26413,1
68585,258622,0
68585,113855,0
26413,11652,1
11652,26413,1
212541,12417,0
212541,68118,0
26413,68585,1
68585,26413,1
212541,258232,0
212541,24067,0
26413,212541,1
212541,26413,1
212541,246735,0
212541,28193,0
26413,56045,1
56045,26413,1
212541,245944,0
212541,100042150,0
26413,64384,1
64384,26413,1
212541,237353,0
212541,258914,0
26413,20741,1
20741,26413,1
212541,18985,0
212541,16924,0
26413,50493,1
50493,26413,1
212541,14170,0
212541,117229,0
26413,193034,1
193034,26413,1
212541,387344,0
212541,52551,0
26413,22334,1
22334,26413,1
212541,70349,0
212541,11652,0
11758,19211,1
19211,11758,1
212541,252864,0
212541,16641,0
11758,18751,1
18751,11758,1
212541,16985,0
212541,238257,0
11758,11652,1
11652,11758,1
212541,67310,0
212541,258622,0
11758,68585,1
68585,11758,1
212541,113855,0
56045,12417,0
11758,212541,1
212541,11758,1
56045,68118,0
56045,258232,0
11758,56045,1
56045,11758,1
56045,24067,0
56045,246735,0
11758,64384,1
64384,11758,1
56045,28193,0
56045,245944,0
11758,20741,1
20741,11758,1
56045,100042150,0
56045,237353,0
11758,50493,1
50493,11758,1
56045,258914,0
56045,18985,0
11758,193034,1
193034,11758,1
56045,16924,0
56045,14170,0
11758,22334,1
22334,11758,1
56045,117229,0
56045,387344,0
19211,18751,1
18751,19211,1
56045,52551,0
56045,70349,0
19211,11652,1
11652,19211,1
56045,11652,0
56045,252864,0
19211,68585,1
68585,19211,1
56045,16641,0
56045,16985,0
19211,212541,1
212541,19211,1
56045,238257,0
56045,67310,0
19211,56045,1
56045,19211,1
56045,258622,0
56045,113855,0
19211,64384,1
64384,19211,1
64384,12417,0
64384,68118,0
19211,20741,1
20741,19211,1
64384,258232,0
64384,24067,0
19211,50493,1
50493,19211,1
64384,246735,0
64384,28193,0
19211,193034,1
193034,19211,1
64384,245944,0
64384,100042150,0
19211,22334,1
22334,19211,1
64384,237353,0
64384,258914,0
18751,11652,1
11652,18751,1
64384,18985,0
64384,16924,0
18751,68585,1
68585,18751,1
64384,14170,0
64384,117229,0
18751,212541,1
212541,18751,1
64384,387344,0
64384,52551,0
18751,56045,1
56045,18751,1
64384,70349,0
64384,11652,0
18751,64384,1
64384,18751,1
64384,252864,0
64384,16641,0
18751,20741,1
20741,18751,1
64384,16985,0
64384,238257,0
18751,50493,1
50493,18751,1
64384,67310,0
64384,258622,0
18751,193034,1
193034,18751,1
64384,113855,0
20741,12417,0
18751,22334,1
22334,18751,1
20741,68118,0
20741,258232,0
11652,68585,1
68585,11652,1
20741,24067,0
20741,246735,0
11652,212541,1
212541,11652,1
20741,28193,0
20741,245944,0
11652,56045,1
56045,11652,1
20741,100042150,0
20741,237353,0
11652,64384,1
64384,11652,1
20741,258914,0
20741,18985,0
11652,20741,1
20741,11652,1
20741,16924,0
20741,14170,0
11652,50493,1
50493,11652,1
20741,117229,0
20741,387344,0
11652,193034,1
193034,11652,1
20741,52551,0
20741,70349,0
11652,22334,1
22334,11652,1
20741,11652,0
20741,252864,0
68585,212541,1
212541,68585,1
20741,16641,0
20741,16985,0
68585,56045,1
56045,68585,1
20741,238257,0
20741,67310,0
68585,64384,1
64384,68585,1
20741,258622,0
20741,113855,0
68585,20741,1
20741,68585,1
50493,12417,0
50493,68118,0
68585,50493,1
50493,68585,1
50493,258232,0
50493,24067,0
68585,193034,1
193034,68585,1
50493,246735,0
50493,28193,0
68585,22334,1
22334,68585,1
50493,245944,0
50493,100042150,0
212541,56045,1
56045,212541,1
50493,237353,0
50493,258914,0
212541,64384,1
64384,212541,1
50493,18985,0
50493,16924,0
212541,20741,1
20741,212541,1
50493,14170,0
50493,117229,0
212541,50493,1
50493,212541,1
50493,387344,0
50493,52551,0
212541,193034,1
193034,212541,1
50493,70349,0
50493,11652,0
212541,22334,1
22334,212541,1
50493,252864,0
50493,16641,0
56045,64384,1
64384,56045,1
50493,16985,0
50493,238257,0
56045,20741,1
20741,56045,1
50493,67310,0
50493,258622,0
56045,50493,1
50493,56045,1
50493,113855,0
193034,12417,0
56045,193034,1
193034,56045,1
193034,68118,0
193034,258232,0
56045,22334,1
22334,56045,1
193034,24067,0
193034,246735,0
64384,20741,1
20741,64384,1
193034,28193,0
193034,245944,0
64384,50493,1
50493,64384,1
193034,100042150,0
193034,237353,0
64384,193034,1
193034,64384,1
193034,258914,0
193034,18985,0
64384,22334,1
22334,64384,1
193034,16924,0
193034,14170,0
20741,50493,1
50493,20741,1
193034,117229,0
193034,387344,0
20741,193034,1
193034,20741,1
193034,52551,0
193034,70349,0
20741,22334,1
22334,20741,1
193034,11652,0
193034,252864,0
50493,193034,1
193034,50493,1
193034,16641,0
193034,16985,0
50493,22334,1
22334,50493,1
193034,238257,0
193034,67310,0
193034,22334,1
22334,193034,1
193034,258622,0
193034,113855,0
11758,13030,1
12631,12417,0
13030,19211,1
12631,68118,0
19211,13030,1
12631,258232,0
13030,18751,1
12631,24067,0
18751,13030,1
12631,246735,0
13030,11652,1
12631,28193,0
11652,13030,1
12631,245944,0
13030,68585,1
12631,100042150,0
68585,13030,1
12631,237353,0
13030,212541,1
12631,258914,0
212541,13030,1
12631,18985,0
13030,56045,1
12631,16924,0
56045,13030,1
12631,14170,0
13030,64384,1
12631,117229,0
64384,13030,1
12631,387344,0
13030,20741,1
12631,52551,0
20741,13030,1
12631,70349,0
13030,50493,1
12631,11652,0
50493,13030,1
12631,252864,0
13030,193034,1
12631,16641,0
193034,13030,1
12631,16985,0
13030,22334,1
12631,238257,0
22334,13030,1
12631,67310,0
12631,12709,1
12631,258622,0
12709,12631,1
12631,113855,0
17386,11937,1
12709,109711,1
193034,620292,0
19211,240396,0
18751,109711,1
11758,19226,0
17386,11770,1
22334,19226,0
14381,74211,0
11758,240396,0
18751,238055,1
64384,19226,0
14433,269951,1
238024,11461,1
22334,74211,0
13717,12331,1
50493,50931,0
68585,11770,1
13030,60595,1
14381,240396,0
12709,60595,1
12709,228966,0
12631,238055,1
50493,74211,0
238024,74211,0
68585,12331,1
17386,74211,0
20741,11461,1
20741,238055,1
13063,327747,0
13717,238055,1
19211,11937,1
14381,50931,0
20741,50931,0
64384,74211,0
238024,11770,1
50493,620292,0
26413,228966,0
13717,109711,1
56045,12331,1
17386,327747,0
11758,12331,1
12631,269951,1
11652,269951,1
56045,11461,1
18751,11937,1
56045,11937,1
11674,11937,1
26413,20863,0
22334,228966,0
13806,269951,1
11674,240396,0
19211,60595,1
12709,74211,0
11674,228966,0
212541,327747,0
13717,228966,0
56045,240396,0
193034,20863,0
238024,228966,0
20741,74211,0
11674,11770,1
212541,228966,0
13063,620292,0
11758,238055,1
12709,11937,1
26413,11461,1
64384,327747,0
12631,60595,1
13030,74211,0
11674,327747,0
17386,269951,1
15369,238055,1
15369,240396,0
14381,327747,0
20741,11937,1
11758,11937,1
15369,269951,1
12631,228966,0
193034,327747,0
68585,20863,0
20741,60595,1
12631,12331,1
26413,11770,1
193034,11770,1
19211,238055,1
50493,109711,1
18751,240396,0
212541,238055,1
18751,19226,0
22334,238055,1
15369,19226,0
12709,240396,0
50493,269951,1
11652,60595,1
13717,20863,0
15369,12331,1
13063,20863,0
193034,50931,0
11758,74211,0
11758,269951,1
26413,60595,1
11758,11770,1
50493,12331,1
238024,327747,0
18751,12331,1
18751,327747,0
56045,60595,1
18751,228966,0
193034,12331,1
20741,109711,1
26413,620292,0
15369,20863,0
14433,50931,0
50493,20863,0
13030,11937,1
14433,327747,0
13030,20863,0
12709,11461,1
13030,620292,0
17386,50931,0
13717,60595,1
12631,620292,0
12631,11937,1
50493,11461,1
13063,11461,1
13717,269951,1
12631,20863,0
13030,50931,0
50493,238055,1
17386,228966,0
193034,11937,1
13063,74211,0
20741,228966,0
13063,19226,0
12631,240396,0
26413,327747,0
68585,620292,0
13806,109711,1
212541,11770,1
56045,228966,0
13063,60595,1
11674,50931,0
11652,12331,1
64384,238055,1
22334,620292,0
13063,11937,1
14433,238055,1
26413,74211,0
14433,12331,1
22334,11461,1
15369,50931,0
13717,74211,0
13063,228966,0
26413,19226,0
12631,19226,0
193034,240396,0
13717,327747,0
12709,327747,0
13063,269951,1
11758,228966,0
15369,620292,0
12709,11770,1
13030,240396,0
13806,240396,0
13717,11770,1
238024,50931,0
11652,11937,1
193034,19226,0
17386,12331,1
193034,60595,1
13717,19226,0
11758,327747,0
56045,109711,1
11758,50931,0
64384,11461,1
11652,19226,0
68585,60595,1
15369,11937,1
22334,11937,1
20741,19226,0
14381,11461,1
14381,620292,0
14433,11937,1
68585,11461,1
19211,20863,0
13806,20863,0
20741,12331,1
64384,11770,1
238024,12331,1
14433,60595,1
17386,60595,1
193034,109711,1
11674,60595,1
13063,240396,0
13806,12331,1
13030,19226,0
56045,74211,0
15369,109711,1
212541,269951,1
26413,269951,1
212541,74211,0
238024,19226,0
12709,12331,1
26413,240396,0
50493,11770,1
238024,60595,1
193034,74211,0
12631,74211,0
20741,327747,0
17386,109711,1
212541,50931,0
11652,11770,1
14433,11770,1
64384,240396,0
11652,228966,0
68585,240396,0
13030,11461,1
212541,19226,0
238024,109711,1
19211,11770,1
20741,11770,1
56045,11770,1
11652,238055,1
64384,20863,0
22334,20863,0
11652,74211,0
26413,11937,1
50493,240396,0
64384,620292,0
12709,50931,0
68585,50931,0
22334,50931,0
13717,240396,0
11652,50931,0
14381,109711,1
193034,238055,1
13030,11770,1
18751,269951,1
14381,228966,0
19211,50931,0
19211,74211,0
12709,269951,1
13806,327747,0
13063,11770,1
68585,19226,0
14381,60595,1
238024,20863,0
14381,11937,1
13030,327747,0
50493,327747,0
212541,11937,1
13030,109711,1
18751,60595,1
13030,228966,0
13806,11461,1
56045,20863,0
19211,11461,1
11674,74211,0
12631,50931,0
68585,228966,0
19211,228966,0
14433,74211,0
14433,228966,0
56045,269951,1
14381,19226,0
12709,238055,1
18751,620292,0
11652,109711,1
212541,12331,1
11758,620292,0
12709,20863,0
13806,50931,0
12709,19226,0
15369,327747,0
14381,20863,0
26413,109711,1
17386,620292,0
15369,74211,0
17386,238055,1
14433,11461,1
15369,11770,1
11758,20863,0
26413,238055,1
12631,11770,1
238024,240396,0
13030,238055,1
11674,11461,1
18751,74211,0
19211,269951,1
19211,109711,1
14381,12331,1
68585,269951,1
193034,228966,0
50493,11937,1
14381,269951,1
68585,238055,1
11674,12331,1
64384,228966,0
13063,50931,0
17386,20863,0
13717,620292,0
193034,269951,1
19211,19226,0
68585,74211,0
19211,620292,0
17386,240396,0
22334,60595,1
11674,109711,1
212541,109711,1
14433,240396,0
11674,269951,1
56045,238055,1
56045,19226,0
11652,240396,0
12631,327747,0
56045,620292,0
56045,327747,0
11674,238055,1
22334,11770,1
17386,11461,1
64384,269951,1
64384,11937,1
20741,269951,1
13030,12331,1
64384,60595,1
68585,11937,1
50493,60595,1
212541,240396,0
64384,50931,0
26413,50931,0
13806,60595,1
17386,19226,0
22334,240396,0
238024,11937,1
20741,240396,0
11652,327747,0
14433,20863,0
13806,74211,0
13806,19226,0
19211,12331,1
11758,11461,1
11758,109711,1
13717,50931,0
15369,11461,1
26413,12331,1
212541,60595,1
212541,11461,1
22334,327747,0
13806,11770,1
11674,620292,0
50493,228966,0
18751,20863,0
22334,269951,1
11674,20863,0
13717,11937,1
11652,620292,0
50493,19226,0
193034,11461,1
212541,620292,0
68585,109711,1
12709,620292,0
14433,109711,1
13063,12331,1
11652,20863,0
13063,109711,1
238024,620292,0
20741,620292,0
20741,20863,0
13030,269951,1
13806,228966,0
13063,238055,1
238024,238055,1
13806,620292,0
14433,19226,0
11652,11461,1
15369,228966,0
12631,11461,1
18751,11461,1
68585,327747,0
14433,620292,0
212541,20863,0
18751,50931,0
13806,11937,1
56045,50931,0
14381,238055,1
11674,19226,0
14381,11770,1
12631,109711,1
13717,11461,1
13806,238055,1
238024,269951,1
22334,12331,1
15369,60595,1
19211,327747,0
11758,60595,1
18751,11770,1
64384,12331,1
22334,109711,1
64384,109711,1
