20787,107986,1
12952,18985,0
12952,16924,0
107986,380712,1
380712,107986,1
12952,14170,0
12952,117229,0
107986,329679,1
329679,107986,1
12952,387344,0
12952,52551,0
107986,73671,1
73671,107986,1
241627,620292,0
241627,327747,0
107986,215001,1
215001,107986,1
241627,12417,0
241627,68118,0
107986,105501,1
105501,107986,1
241627,258232,0
241627,24067,0
18770,56016,1
56016,18770,1
241627,246735,0
241627,28193,0
18770,12952,1
12952,18770,1
241627,245944,0
241627,100042150,0
18770,241627,1
241627,18770,1
241627,237353,0
241627,258914,0
18770,13030,1
13030,18770,1
241627,18985,0
241627,16924,0
18770,72832,1
72832,18770,1
241627,14170,0
241627,117229,0
18770,74104,1
74104,18770,1
241627,387344,0
241627,52551,0
18770,20787,1
20787,18770,1
13030,620292,0
13030,327747,0
18770,380712,1
380712,18770,1
13030,12417,0
13030,68118,0
18770,329679,1
329679,18770,1
13030,258232,0
13030,24067,0
18770,73671,1
73671,18770,1
13030,246735,0
13030,28193,0
18770,215001,1
215001,18770,1
13030,245944,0
13030,100042150,0
18770,105501,1
105501,18770,1
13030,237353,0
13030,258914,0
56016,12952,1
12952,56016,1
13030,18985,0
13030,16924,0
56016,241627,1
241627,56016,1
13030,14170,0
13030,117229,0
56016,13030,1
13030,56016,1
13030,387344,0
13030,52551,0
56016,72832,1
72832,56016,1
72832,620292,0
72832,327747,0
56016,74104,1
74104,56016,1
72832,12417,0
72832,68118,0
56016,20787,1
20787,56016,1
72832,258232,0
72832,24067,0
56016,380712,1
380712,56016,1
72832,246735,0
72832,28193,0
56016,329679,1
329679,56016,1
72832,245944,0
72832,100042150,0
56016,73671,1
73671,56016,1
72832,237353,0
72832,258914,0
56016,215001,1
215001,56016,1
72832,18985,0
72832,16924,0
56016,105501,1
105501,56016,1
72832,14170,0
72832,117229,0
12952,241627,1
241627,12952,1
72832,387344,0
72832,52551,0
12952,13030,1
13030,12952,1
74104,620292,0
74104,327747,0
12952,72832,1
72832,12952,1
74104,12417,0
74104,68118,0
12952,74104,1
74104,12952,1
74104,258232,0
74104,24067,0
12952,20787,1
20787,12952,1
74104,246735,0
74104,28193,0
12952,380712,1
380712,12952,1
74104,245944,0
74104,100042150,0
12952,329679,1
329679,12952,1
74104,237353,0
74104,258914,0
12952,73671,1
73671,12952,1
74104,18985,0
74104,16924,0
12952,215001,1
215001,12952,1
74104,14170,0
74104,117229,0
12952,105501,1
105501,12952,1
74104,387344,0
74104,52551,0
241627,13030,1
13030,241627,1
20787,620292,0
20787,327747,0
241627,72832,1
72832,241627,1
20787,12417,0
20787,68118,0
241627,74104,1
74104,241627,1
20787,258232,0
20787,24067,0
241627,20787,1
20787,241627,1
20787,246735,0
20787,28193,0
241627,380712,1
380712,241627,1
20787,245944,0
20787,100042150,0
241627,329679,1
329679,241627,1
20787,237353,0
20787,258914,0
241627,73671,1
73671,241627,1
20787,18985,0
20787,16924,0
241627,215001,1
215001,241627,1
20787,14170,0
20787,117229,0
241627,105501,1
105501,241627,1
20787,387344,0
20787,52551,0
13030,72832,1
72832,13030,1
380712,620292,0
380712,327747,0
13030,74104,1
74104,13030,1
380712,12417,0
380712,68118,0
13030,20787,1
20787,13030,1
380712,258232,0
380712,24067,0
13030,380712,1
380712,13030,1
380712,246735,0
380712,28193,0
13030,329679,1
329679,13030,1
380712,245944,0
380712,100042150,0
13030,73671,1
73671,13030,1
380712,237353,0
380712,258914,0
13030,215001,1
215001,13030,1
380712,18985,0
380712,16924,0
13030,105501,1
105501,13030,1
380712,14170,0
380712,117229,0
72832,74104,1
74104,72832,1
380712,387344,0
380712,52551,0
72832,20787,1
20787,72832,1
329679,620292,0
329679,327747,0
72832,380712,1
380712,72832,1
329679,12417,0
329679,68118,0
72832,329679,1
329679,72832,1
329679,258232,0
329679,24067,0
72832,73671,1
73671,72832,1
329679,246735,0
329679,28193,0
72832,215001,1
215001,72832,1
329679,245944,0
329679,100042150,0
72832,105501,1
105501,72832,1
329679,237353,0
329679,258914,0
74104,20787,1
20787,74104,1
329679,18985,0
329679,16924,0
74104,380712,1
380712,74104,1
329679,14170,0
329679,117229,0
74104,329679,1
329679,74104,1
329679,387344,0
329679,52551,0
74104,73671,1
73671,74104,1
73671,620292,0
73671,327747,0
74104,215001,1
215001,74104,1
73671,12417,0
73671,68118,0
74104,105501,1
105501,74104,1
73671,258232,0
73671,24067,0
20787,380712,1
380712,20787,1
73671,246735,0
73671,28193,0
20787,329679,1
329679,20787,1
73671,245944,0
73671,100042150,0
20787,73671,1
73671,20787,1
73671,237353,0
73671,258914,0
20787,215001,1
215001,20787,1
73671,18985,0
73671,16924,0
20787,105501,1
105501,20787,1
73671,14170,0
73671,117229,0
380712,329679,1
329679,380712,1
73671,387344,0
73671,52551,0
380712,73671,1
73671,380712,1
215001,620292,0
215001,327747,0
380712,215001,1
215001,380712,1
215001,12417,0
215001,68118,0
380712,105501,1
105501,380712,1
215001,258232,0
215001,24067,0
329679,73671,1
73671,329679,1
215001,246735,0
215001,28193,0
329679,215001,1
215001,329679,1
215001,245944,0
215001,100042150,0
329679,105501,1
105501,329679,1
215001,237353,0
215001,258914,0
73671,215001,1
215001,73671,1
215001,18985,0
215001,16924,0
73671,105501,1
105501,73671,1
215001,14170,0
215001,117229,0
215001,105501,1
105501,215001,1
215001,387344,0
215001,52551,0
18627,72832,1
12408,620292,0
72832,18627,1
12408,327747,0
18627,74104,1
12408,12417,0
74104,18627,1
12408,68118,0
18627,20787,1
12408,258232,0
20787,18627,1
12408,24067,0
18627,380712,1
12408,246735,0
380712,18627,1
12408,28193,0
18627,329679,1
12408,245944,0
329679,18627,1
12408,100042150,0
18627,73671,1
12408,237353,0
73671,18627,1
12408,258914,0
18627,215001,1
12408,18985,0
215001,18627,1
12408,16924,0
18627,105501,1
12408,14170,0
105501,18627,1
12408,117229,0
12408,21685,1
12408,387344,0
21685,12408,1
12408,52551,0
